,ConditionName,ConditionSNOMED,PathogenName,PathogenTaxonID,Fatalities,CountryName,CountryISO,Admin1Name,Admin1ISO,Admin2Name,CityName,PeriodStartDate,PeriodEndDate,AgeRange,SourceName,CountValue,Year
209247,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,TENNESSEE,US-TN,HAMILTON COUNTY,CHATTANOOGA,1923-02-04,1923-02-10,0-130,US Nationally Notifiable Disease Surveillance System,3,1923
156793,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,TENNESSEE,US-TN,KNOX COUNTY,KNOXVILLE,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,2,1941
134088,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,TENNESSEE,US-TN,SHELBY COUNTY,MEMPHIS,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,4,1941
219464,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,TENNESSEE,US-TN,WASHINGTON COUNTY,JOHNSON CITY,1921-11-20,1921-11-26,0-130,US Nationally Notifiable Disease Surveillance System,1,1921
259518,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,TEXAS,US-TX,ANDERSON COUNTY,PALESTINE,1919-02-02,1919-02-08,0-130,US Nationally Notifiable Disease Surveillance System,1,1919
248391,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,TEXAS,US-TX,BEXAR COUNTY,SAN ANTONIO,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,11,1941
196657,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,TEXAS,US-TX,CAMERON COUNTY,BROWNSVILLE,1917-07-01,1917-07-07,0-130,US Nationally Notifiable Disease Surveillance System,1,1917
242653,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,TEXAS,US-TX,DALLAS COUNTY,DALLAS,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,5,1941
105509,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,TEXAS,US-TX,GALVESTON COUNTY,GALVESTON,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,1,1941
173536,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,TEXAS,US-TX,HARRIS COUNTY,HOUSTON,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,6,1941
305429,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,TEXAS,US-TX,HARRISON COUNTY,MARSHALL,1918-03-24,1918-03-30,0-130,US Nationally Notifiable Disease Surveillance System,2,1918
300397,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,TEXAS,US-TX,HIDALGO COUNTY,HIDALGO,1915-01-17,1915-01-23,0-130,US Nationally Notifiable Disease Surveillance System,1,1915
259506,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,TEXAS,US-TX,HUNT COUNTY,GREENVILLE,1921-11-20,1921-11-26,0-130,US Nationally Notifiable Disease Surveillance System,1,1921
250175,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,TEXAS,US-TX,JEFFERSON COUNTY,BEAUMONT,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
300061,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,TEXAS,US-TX,JEFFERSON COUNTY,PORT ARTHUR,1921-04-17,1921-04-23,0-130,US Nationally Notifiable Disease Surveillance System,1,1921
226287,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,TEXAS,US-TX,MCLENNAN COUNTY,WACO,1923-02-18,1923-02-24,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
259495,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,TEXAS,US-TX,NAVARRO COUNTY,CORSICANA,1923-02-04,1923-02-10,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
261910,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,TEXAS,US-TX,NUECES COUNTY,CORPUS CHRISTI,1923-01-28,1923-02-03,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
297037,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,TEXAS,US-TX,POTTER COUNTY,AMARILLO,1923-02-04,1923-02-10,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
167535,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,TEXAS,US-TX,TARRANT COUNTY,FORT WORTH,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,1,1941
305448,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,TEXAS,US-TX,TAYLOR COUNTY,ABILENE,1922-08-06,1922-08-12,0-130,US Nationally Notifiable Disease Surveillance System,6,1922
311931,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,TEXAS,US-TX,TOM GREEN COUNTY,SAN ANGELO,1923-02-04,1923-02-10,0-130,US Nationally Notifiable Disease Surveillance System,8,1923
171484,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,TEXAS,US-TX,TRAVIS COUNTY,AUSTIN,1923-01-14,1923-01-20,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
202401,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,TEXAS,US-TX,WEBB COUNTY,LAREDO,1895-08-25,1895-08-31,0-130,US Nationally Notifiable Disease Surveillance System,2,1895
181519,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,UTAH,US-UT,SALT LAKE COUNTY,SALT LAKE CITY,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
307059,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,UTAH,US-UT,UTAH COUNTY,PROVO,1923-12-23,1923-12-29,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
261853,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,UTAH,US-UT,WEBER COUNTY,OGDEN,1920-08-08,1920-08-14,0-130,US Nationally Notifiable Disease Surveillance System,7,1920
196588,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,VERMONT,US-VT,BENNINGTON COUNTY,BENNINGTON,1912-03-17,1912-03-23,0-130,US Nationally Notifiable Disease Surveillance System,2,1912
189910,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,VERMONT,US-VT,CALEDONIA COUNTY,ST JOHNSBURY,1894-07-14,1894-07-20,0-130,US Nationally Notifiable Disease Surveillance System,1,1894
199451,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,VERMONT,US-VT,CHITTENDEN COUNTY,BURLINGTON,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
299557,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,VERMONT,US-VT,RUTLAND COUNTY,MOUNT HOLLY,1912-07-14,1912-07-20,0-130,US Nationally Notifiable Disease Surveillance System,1,1912
162650,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,VERMONT,US-VT,RUTLAND COUNTY,RUTLAND,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
305113,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,VERMONT,US-VT,WASHINGTON COUNTY,BARRE,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
228969,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,VIRGINIA,US-VA,CITY OF ALEXANDRIA,ALEXANDRIA,1923-02-11,1923-02-17,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
316071,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,VIRGINIA,US-VA,CITY OF CHARLOTTESVILLE,CHARLOTTESVILLE,1923-03-25,1923-03-31,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
248480,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,VIRGINIA,US-VA,CITY OF DANVILLE,DANVILLE,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
160531,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,VIRGINIA,US-VA,CITY OF LYNCHBURG,LYNCHBURG,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
224793,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,VIRGINIA,US-VA,CITY OF NEWPORT NEWS,NEWPORT NEWS,1923-11-18,1923-11-24,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
221409,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,VIRGINIA,US-VA,CITY OF NORFOLK,NORFOLK,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,2,1941
145525,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,VIRGINIA,US-VA,CITY OF PETERSBURG,PETERSBURG,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,4,1923
230797,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,VIRGINIA,US-VA,CITY OF PORTSMOUTH,PORTSMOUTH,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
26684,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,VIRGINIA,US-VA,CITY OF RICHMOND,RICHMOND,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,1,1941
257667,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,VIRGINIA,US-VA,CITY OF ROANOKE,ROANOKE,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
312275,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,VIRGINIA,US-VA,CITY OF STAUNTON,STAUNTON,1920-03-14,1920-03-20,0-130,US Nationally Notifiable Disease Surveillance System,2,1920
234967,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,VIRGINIA,US-VA,CITY OF SUFFOLK,PHILADELPHIA,1899-02-05,1899-02-11,0-130,US Nationally Notifiable Disease Surveillance System,67,1899
296396,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,VIRGINIA,US-VA,LUNENBURG COUNTY,VICTORIA,1909-10-24,1909-10-30,0-130,US Nationally Notifiable Disease Surveillance System,5,1909
296399,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,VIRGINIA,US-VA,RICHMOND COUNTY,MANCHESTER,1909-11-07,1909-11-13,0-130,US Nationally Notifiable Disease Surveillance System,2,1909
316049,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,VIRGINIA,US-VA,WISE COUNTY,TACOMA,1921-12-18,1921-12-24,0-130,US Nationally Notifiable Disease Surveillance System,2,1921
305606,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WASHINGTON,US-WA,CLARK COUNTY,VANCOUVER,1923-04-15,1923-04-21,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
266574,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WASHINGTON,US-WA,GRAYS HARBOR COUNTY,ABERDEEN,1923-04-15,1923-04-21,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
266718,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,WASHINGTON,US-WA,GRAYS HARBOR COUNTY,HOQUIAM,1914-10-25,1914-10-31,0-130,US Nationally Notifiable Disease Surveillance System,2,1914
314010,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WASHINGTON,US-WA,GRAYS HARBOR COUNTY,WOODLAWN,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
175213,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,WASHINGTON,US-WA,KING COUNTY,SEATTLE,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,5,1941
210626,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,WASHINGTON,US-WA,PIERCE COUNTY,TACOMA,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
200805,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WASHINGTON,US-WA,SNOHOMISH COUNTY,EVERETT,1923-04-15,1923-04-21,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
176101,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,WASHINGTON,US-WA,SPOKANE COUNTY,SPOKANE,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,1,1941
250090,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WASHINGTON,US-WA,WALLA WALLA COUNTY,WALLA WALLA,1923-02-04,1923-02-10,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
296153,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WASHINGTON,US-WA,WHATCOM COUNTY,BELLINGHAM,1923-04-15,1923-04-21,0-130,US Nationally Notifiable Disease Surveillance System,3,1923
313128,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WASHINGTON,US-WA,YAKIMA COUNTY,YAKIMA,1923-03-25,1923-03-31,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
283089,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WEST VIRGINIA,US-WV,BERKELEY COUNTY,MARTINSBURG,1923-05-13,1923-05-19,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
229497,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,WEST VIRGINIA,US-WV,CABELL COUNTY,HUNTINGTON,1941-03-16,1941-03-22,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
311956,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WEST VIRGINIA,US-WV,HARRISON COUNTY,CLARKSBURG,1923-03-11,1923-03-17,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
289472,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,WEST VIRGINIA,US-WV,KANAWHA COUNTY,CHARLESTON,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,1,1941
307506,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WEST VIRGINIA,US-WV,MARION COUNTY,FAIRMONT,1923-01-21,1923-01-27,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
295555,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WEST VIRGINIA,US-WV,MARSHALL COUNTY,MOUNDSVILLE,1922-05-21,1922-05-27,0-130,US Nationally Notifiable Disease Surveillance System,1,1922
222724,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,WEST VIRGINIA,US-WV,MERCER COUNTY,BLUEFIELD,1923-05-13,1923-05-19,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
279925,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WEST VIRGINIA,US-WV,MONONGALIA COUNTY,MORGANTOWN,1923-02-25,1923-03-03,0-130,US Nationally Notifiable Disease Surveillance System,3,1923
48303,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,WEST VIRGINIA,US-WV,OHIO COUNTY,WHEELING,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
295229,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WEST VIRGINIA,US-WV,WOOD COUNTY,PARKERSBURG,1923-04-15,1923-04-21,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
228286,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,ASHLAND COUNTY,ASHLAND,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
203801,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,BROWN COUNTY,GREEN BAY,1923-03-11,1923-03-17,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
240026,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,CHIPPEWA COUNTY,CHIPPEWA FALLS,1899-03-12,1899-03-18,0-130,US Nationally Notifiable Disease Surveillance System,1,1899
198532,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,COLUMBIA COUNTY,PORTAGE,1895-02-10,1895-02-16,0-130,US Nationally Notifiable Disease Surveillance System,1,1895
301192,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,DANE COUNTY,MADISON,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
186762,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,DOUGLAS COUNTY,SUPERIOR,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
305809,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,EAU CLAIRE COUNTY,EAU CLAIRE,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
271556,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,FOND DU LAC COUNTY,FOND DU LAC,1923-02-18,1923-02-24,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
302494,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,KENOSHA COUNTY,KENOSHA,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
238119,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,LA CROSSE COUNTY,LA CROSSE,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,3,1923
191263,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,MANITOWOC COUNTY,MANITOWOC,1923-02-18,1923-02-24,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
203696,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,MARATHON COUNTY,WAUSAU,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
173955,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,MARINETTE COUNTY,MARINETTE,1923-01-14,1923-01-20,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
63558,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,MILWAUKEE COUNTY,MILWAUKEE,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,4,1941
316013,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,MILWAUKEE COUNTY,WEST ALLIS,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
284144,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,OUTAGAMIE COUNTY,APPLETON,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
316034,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,PORTAGE COUNTY,STEVENS POINT,1923-09-16,1923-09-22,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
148335,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,1,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,RACINE COUNTY,RACINE,1941-01-05,1941-01-11,0-130,US Nationally Notifiable Disease Surveillance System,0,1941
285588,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,ROCK COUNTY,BELOIT,1923-02-04,1923-02-10,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
260342,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,ROCK COUNTY,JANESVILLE,1923-06-17,1923-06-23,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
255986,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,SHEBOYGAN COUNTY,SHEBOYGAN,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,11,1923
204919,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,WAUKESHA COUNTY,WAUKESHA,1923-04-01,1923-04-07,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
223556,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WISCONSIN,US-WI,WINNEBAGO COUNTY,OSHKOSH,1923-01-14,1923-01-20,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
237322,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WYOMING,US-WY,LARAMIE COUNTY,CHEYENNE,1923-01-07,1923-01-13,0-130,US Nationally Notifiable Disease Surveillance System,2,1923
316043,Tuberculosis,56717001,Mycobacterium tuberculosis,1773,0,UNITED STATES OF AMERICA,US,WYOMING,US-WY,NATRONA COUNTY,CASPER,1923-05-27,1923-06-02,0-130,US Nationally Notifiable Disease Surveillance System,1,1923
